Province,Regency/City,Year,"Orange, pomelo",Mango,Apple,Rambutan,"Duku, langsat",Durian,Snakefruit,Ambon banana,Papaya,Watermelon,Tomato,Avocado,Guava
Jawa Timur,Pacitan,2023,79.0,2.0,14.0,50.0,,18.0,35.0,59.0,105.0,16.0,1.0,11.0,6.0
Jawa Timur,Ponorogo,2023,57.0,3.0,16.0,49.0,,15.0,38.0,37.0,162.0,37.0,3.0,29.0,13.0
Jawa Timur,Trenggalek,2023,49.0,2.0,14.0,25.0,1.0,9.0,33.0,30.0,97.0,33.0,2.0,24.0,5.0
Jawa Timur,Tulungagung,2023,44.0,8.0,15.0,30.0,7.0,10.0,47.0,71.0,171.0,87.0,6.0,23.0,19.0
Jawa Timur,Blitar,2023,38.0,1.0,19.0,26.0,3.0,40.0,37.0,51.0,113.0,61.0,1.0,38.0,11.0
Jawa Timur,Kediri,2023,50.0,4.0,20.0,39.0,,25.0,43.0,65.0,136.0,94.0,1.0,30.0,8.0
Jawa Timur,Malang,2023,39.0,,12.0,78.0,2.0,70.0,55.0,70.0,101.0,77.0,3.0,29.0,15.0
Jawa Timur,Lumajang,2023,57.0,14.0,20.0,66.0,5.0,26.0,125.0,51.0,220.0,145.0,12.0,26.0,22.0
Jawa Timur,Jember,2023,33.0,2.0,11.0,56.0,10.0,57.0,64.0,30.0,102.0,66.0,1.0,21.0,38.0
Jawa Timur,Banyuwangi,2023,45.0,6.0,26.0,17.0,3.0,6.0,87.0,43.0,127.0,113.0,3.0,21.0,18.0
Jawa Timur,Bondowoso,2023,14.0,1.0,10.0,48.0,3.0,74.0,53.0,64.0,89.0,14.0,9.0,20.0,28.0
Jawa Timur,Situbondo,2023,27.0,7.0,10.0,60.0,,19.0,43.0,53.0,73.0,46.0,2.0,9.0,22.0
Jawa Timur,Probolinggo,2023,24.0,5.0,10.0,36.0,4.0,20.0,60.0,14.0,52.0,32.0,1.0,8.0,10.0
Jawa Timur,Pasuruan,2023,30.0,1.0,13.0,93.0,2.0,65.0,55.0,30.0,68.0,50.0,4.0,31.0,8.0
Jawa Timur,Sidoarjo,2023,49.0,5.0,15.0,43.0,2.0,19.0,44.0,46.0,111.0,100.0,2.0,29.0,17.0
Jawa Timur,Mojokerto,2023,67.0,2.0,13.0,121.0,8.0,27.0,59.0,36.0,112.0,67.0,4.0,23.0,8.0
Jawa Timur,Jombang,2023,49.0,1.0,12.0,58.0,2.0,38.0,54.0,33.0,96.0,46.0,1.0,16.0,6.0
Jawa Timur,Nganjuk,2023,58.0,1.0,16.0,58.0,1.0,18.0,39.0,27.0,106.0,60.0,2.0,12.0,11.0
Jawa Timur,Madiun,2023,53.0,,14.0,102.0,4.0,40.0,21.0,23.0,135.0,49.0,2.0,12.0,15.0
Jawa Timur,Magetan,2023,72.0,4.0,10.0,50.0,2.0,11.0,17.0,33.0,124.0,38.0,3.0,8.0,8.0
Jawa Timur,Ngawi,2023,67.0,,13.0,91.0,5.0,25.0,42.0,30.0,143.0,61.0,3.0,10.0,12.0
Jawa Timur,Bojonegoro,2023,73.0,,12.0,166.0,2.0,3.0,73.0,6.0,73.0,94.0,,1.0,14.0
Jawa Timur,Tuban,2023,85.0,1.0,19.0,147.0,5.0,3.0,44.0,10.0,56.0,104.0,2.0,7.0,15.0
Jawa Timur,Lamongan,2023,84.0,5.0,17.0,129.0,3.0,5.0,56.0,17.0,98.0,86.0,5.0,7.0,13.0
Jawa Timur,Gresik,2023,81.0,3.0,20.0,54.0,4.0,16.0,51.0,38.0,87.0,132.0,3.0,17.0,14.0
Jawa Timur,Bangkalan,2023,49.0,1.0,7.0,66.0,8.0,10.0,54.0,17.0,68.0,50.0,2.0,13.0,7.0
Jawa Timur,Sampang,2023,21.0,,2.0,58.0,1.0,1.0,45.0,10.0,40.0,17.0,,2.0,8.0
Jawa Timur,Pamekasan,2023,33.0,4.0,8.0,95.0,1.0,15.0,44.0,19.0,75.0,18.0,8.0,17.0,8.0
Jawa Timur,Sumenep,2023,51.0,13.0,23.0,136.0,2.0,7.0,46.0,41.0,143.0,23.0,2.0,7.0,20.0
Jawa Timur,Kota Kediri,2023,76.0,2.0,17.0,13.0,6.0,15.0,49.0,97.0,114.0,81.0,7.0,28.0,10.0
Jawa Timur,Kota Blitar,2023,49.0,,32.0,8.0,3.0,25.0,25.0,126.0,85.0,69.0,4.0,45.0,26.0
Jawa Timur,Kota Malang,2023,50.0,3.0,17.0,35.0,1.0,34.0,33.0,64.0,65.0,77.0,5.0,35.0,19.0
Jawa Timur,Kota Probolinggo,2023,23.0,4.0,14.0,45.0,,9.0,63.0,9.0,72.0,38.0,1.0,29.0,10.0
Jawa Timur,Kota Pasuruan,2023,34.0,1.0,15.0,59.0,1.0,43.0,45.0,34.0,78.0,66.0,1.0,21.0,13.0
Jawa Timur,Kota Mojokerto,2023,42.0,,16.0,40.0,,28.0,35.0,34.0,96.0,60.0,2.0,21.0,8.0
Jawa Timur,Kota Madiun,2023,88.0,5.0,23.0,60.0,3.0,18.0,25.0,56.0,139.0,68.0,10.0,19.0,23.0
Jawa Timur,Kota Surabaya,2023,68.0,5.0,25.0,43.0,3.0,16.0,40.0,44.0,162.0,79.0,6.0,27.0,12.0
Jawa Timur,Kota Batu,2023,59.0,1.0,19.0,70.0,1.0,94.0,37.0,74.0,64.0,58.0,5.0,43.0,17.0
Banten,Pandeglang,2023,68.0,1.0,7.0,51.0,4.0,1.0,51.0,43.0,51.0,22.0,5.0,4.0,3.0
Banten,Lebak,2023,78.0,7.0,5.0,37.0,3.0,3.0,61.0,78.0,47.0,44.0,5.0,4.0,13.0
Banten,Tangerang,2023,100.0,21.0,18.0,29.0,3.0,3.0,64.0,43.0,85.0,35.0,6.0,8.0,13.0
Banten,Serang,2023,99.0,13.0,10.0,46.0,4.0,2.0,95.0,43.0,76.0,36.0,7.0,2.0,7.0
Banten,Kota Tangerang,2023,157.0,19.0,37.0,18.0,2.0,5.0,46.0,89.0,165.0,58.0,9.0,28.0,15.0
Banten,Kota Cilegon,2023,107.0,9.0,14.0,57.0,3.0,4.0,63.0,23.0,73.0,42.0,22.0,16.0,8.0
Banten,Kota Serang,2023,93.0,12.0,14.0,57.0,8.0,3.0,65.0,35.0,87.0,31.0,10.0,11.0,14.0
Banten,Kota Tangerang Selatan,2023,128.0,21.0,35.0,3.0,2.0,2.0,36.0,83.0,133.0,46.0,6.0,16.0,6.0
Bali,Jembrana,2023,64.0,5.0,33.0,1.0,3.0,13.0,56.0,18.0,102.0,30.0,8.0,7.0,9.0
Bali,Tabanan,2023,88.0,13.0,38.0,39.0,1.0,11.0,52.0,41.0,116.0,36.0,7.0,17.0,12.0
Bali,Badung,2023,100.0,26.0,34.0,38.0,1.0,5.0,38.0,46.0,114.0,66.0,1.0,11.0,15.0
Bali,Gianyar,2023,149.0,15.0,42.0,66.0,,3.0,81.0,63.0,69.0,28.0,18.0,4.0,3.0
Bali,Klungkung,2023,114.0,22.0,32.0,32.0,,3.0,76.0,42.0,86.0,21.0,2.0,3.0,7.0
Bali,Bangli,2023,159.0,17.0,45.0,64.0,,7.0,77.0,33.0,61.0,25.0,11.0,13.0,8.0
Bali,Karangasem,2023,51.0,7.0,13.0,30.0,,6.0,56.0,11.0,54.0,7.0,18.0,,3.0
Bali,Buleleng,2023,58.0,5.0,23.0,68.0,,89.0,34.0,15.0,95.0,18.0,10.0,9.0,6.0
Bali,Kota Denpasar,2023,98.0,13.0,34.0,43.0,1.0,3.0,32.0,67.0,133.0,65.0,6.0,17.0,12.0
Nusa Tenggara Barat,Lombok Barat,2023,59.0,8.0,22.0,123.0,9.0,41.0,54.0,21.0,117.0,22.0,,11.0,20.0
Nusa Tenggara Barat,Lombok Tengah,2023,51.0,2.0,20.0,153.0,4.0,31.0,78.0,28.0,97.0,8.0,2.0,25.0,38.0
Nusa Tenggara Barat,Lombok Timur,2023,83.0,3.0,33.0,226.0,5.0,35.0,95.0,20.0,133.0,16.0,,47.0,19.0
Nusa Tenggara Barat,Sumbawa,2023,46.0,5.0,26.0,104.0,2.0,11.0,61.0,19.0,50.0,13.0,1.0,11.0,15.0
Nusa Tenggara Barat,Dompu,2023,24.0,3.0,22.0,95.0,3.0,32.0,48.0,16.0,75.0,2.0,,6.0,18.0
Nusa Tenggara Barat,Bima,2023,22.0,6.0,22.0,104.0,1.0,10.0,74.0,27.0,26.0,1.0,,19.0,19.0
Nusa Tenggara Barat,Sumbawa Barat,2023,65.0,7.0,36.0,116.0,12.0,36.0,56.0,16.0,85.0,21.0,,20.0,16.0
Nusa Tenggara Barat,Lombok Utara,2023,72.0,4.0,24.0,164.0,6.0,231.0,44.0,28.0,129.0,20.0,1.0,43.0,18.0
Nusa Tenggara Barat,Kota Mataram,2023,84.0,6.0,34.0,50.0,3.0,53.0,63.0,13.0,136.0,47.0,5.0,37.0,13.0
Nusa Tenggara Barat,Kota Bima,2023,23.0,2.0,25.0,73.0,4.0,25.0,65.0,3.0,67.0,3.0,,19.0,9.0
Nusa Tenggara Timur,Sumba Barat,2023,4.0,,3.0,9.0,,17.0,1.0,134.0,190.0,2.0,1.0,79.0,11.0
Nusa Tenggara Timur,Sumba Timur,2023,13.0,1.0,9.0,8.0,,5.0,7.0,31.0,71.0,1.0,,23.0,36.0
Nusa Tenggara Timur,Kupang,2023,2.0,,1.0,,,,,13.0,49.0,13.0,1.0,14.0,3.0
Nusa Tenggara Timur,Timor Tengah Selatan,2023,5.0,,6.0,,,,4.0,4.0,61.0,5.0,4.0,69.0,44.0
Nusa Tenggara Timur,Timor Tengah Utara,2023,3.0,1.0,1.0,,,,,21.0,59.0,7.0,1.0,47.0,50.0
Nusa Tenggara Timur,Belu,2023,3.0,1.0,7.0,4.0,,,2.0,27.0,69.0,1.0,2.0,13.0,11.0
Nusa Tenggara Timur,Alor,2023,3.0,,2.0,1.0,,,1.0,41.0,74.0,5.0,4.0,35.0,26.0
Nusa Tenggara Timur,Lembata,2023,2.0,,2.0,10.0,,,7.0,34.0,56.0,29.0,2.0,128.0,48.0
Nusa Tenggara Timur,Flores Timur,2023,,,1.0,19.0,,1.0,2.0,29.0,42.0,13.0,2.0,47.0,4.0
Nusa Tenggara Timur,Sikka,2023,4.0,2.0,,,,,1.0,13.0,50.0,,2.0,48.0,5.0
Nusa Tenggara Timur,Ende,2023,10.0,1.0,3.0,6.0,,12.0,6.0,12.0,143.0,6.0,,54.0,2.0
Nusa Tenggara Timur,Ngada,2023,5.0,3.0,6.0,16.0,1.0,1.0,4.0,56.0,101.0,4.0,11.0,32.0,8.0
Nusa Tenggara Timur,Manggarai,2023,2.0,1.0,4.0,1.0,,31.0,2.0,70.0,17.0,3.0,4.0,50.0,15.0
Nusa Tenggara Timur,Rote Ndao,2023,2.0,,3.0,,,,1.0,1.0,28.0,,,7.0,1.0
Nusa Tenggara Timur,Manggarai Barat,2023,3.0,1.0,3.0,7.0,2.0,111.0,8.0,44.0,37.0,5.0,1.0,29.0,6.0
Nusa Tenggara Timur,Sumba Tengah,2023,15.0,,3.0,2.0,,3.0,2.0,65.0,142.0,1.0,3.0,29.0,14.0
Nusa Tenggara Timur,Sumba Barat Daya,2023,3.0,,,10.0,,13.0,2.0,85.0,107.0,2.0,14.0,66.0,5.0
Nusa Tenggara Timur,Nagekeo,2023,1.0,2.0,1.0,7.0,,16.0,7.0,16.0,52.0,1.0,2.0,44.0,6.0
Nusa Tenggara Timur,Manggarai Timur,2023,2.0,3.0,1.0,10.0,1.0,2.0,2.0,30.0,38.0,,5.0,50.0,5.0
Nusa Tenggara Timur,Sabu Raijua,2023,3.0,1.0,4.0,,,,,41.0,52.0,18.0,5.0,1.0,4.0
Nusa Tenggara Timur,Malaka,2023,5.0,3.0,3.0,1.0,,1.0,,98.0,65.0,23.0,16.0,24.0,17.0
Nusa Tenggara Timur,Kota Kupang,2023,18.0,3.0,28.0,7.0,,3.0,6.0,35.0,46.0,5.0,1.0,40.0,9.0
Kalimantan Barat,Sambas,2023,81.0,3.0,10.0,,,,12.0,14.0,69.0,134.0,,1.0,14.0
Kalimantan Barat,Bengkayang,2023,93.0,7.0,15.0,,4.0,,18.0,37.0,114.0,71.0,,6.0,4.0
Kalimantan Barat,Landak,2023,84.0,3.0,10.0,2.0,,6.0,28.0,8.0,70.0,44.0,1.0,,6.0
Kalimantan Barat,Mempawah,2023,49.0,6.0,6.0,2.0,,,12.0,23.0,66.0,156.0,1.0,2.0,2.0
Kalimantan Barat,Sanggau,2023,44.0,2.0,7.0,1.0,,1.0,12.0,13.0,38.0,51.0,1.0,1.0,5.0
Kalimantan Barat,Ketapang,2023,45.0,13.0,6.0,2.0,4.0,3.0,16.0,14.0,39.0,68.0,2.0,3.0,9.0
Kalimantan Barat,Sintang,2023,56.0,6.0,11.0,,,,24.0,15.0,52.0,69.0,1.0,,5.0
Kalimantan Barat,Kapuas Hulu,2023,47.0,2.0,6.0,,1.0,,12.0,23.0,31.0,92.0,1.0,,7.0
Kalimantan Barat,Sekadau,2023,74.0,5.0,19.0,,,,21.0,4.0,54.0,64.0,,3.0,5.0
Kalimantan Barat,Melawi,2023,56.0,1.0,9.0,,1.0,,18.0,13.0,28.0,80.0,,,5.0
Kalimantan Barat,Kayong Utara,2023,44.0,2.0,9.0,,,,9.0,18.0,11.0,63.0,,,6.0
Kalimantan Barat,Kubu Raya,2023,50.0,7.0,6.0,,,,10.0,15.0,39.0,77.0,1.0,1.0,4.0
Kalimantan Barat,Kota Pontianak,2023,46.0,12.0,22.0,,,,8.0,12.0,94.0,125.0,2.0,8.0,4.0
Kalimantan Barat,Kota Singkawang,2023,84.0,2.0,22.0,,,,12.0,19.0,143.0,121.0,,17.0,3.0
Kalimantan Tengah,Kotawaringin Barat,2023,65.0,25.0,31.0,10.0,,2.0,34.0,66.0,44.0,167.0,5.0,14.0,12.0
Kalimantan Tengah,Kotawaringin Timur,2023,57.0,20.0,27.0,3.0,1.0,1.0,25.0,64.0,44.0,126.0,,,8.0
Kalimantan Tengah,Kapuas,2023,27.0,8.0,12.0,6.0,,2.0,24.0,27.0,44.0,120.0,,1.0,9.0
Kalimantan Tengah,Barito Selatan,2023,16.0,14.0,3.0,15.0,7.0,15.0,13.0,21.0,31.0,91.0,2.0,,4.0
Kalimantan Tengah,Barito Utara,2023,36.0,25.0,13.0,29.0,12.0,180.0,15.0,22.0,36.0,76.0,2.0,4.0,11.0
Kalimantan Tengah,Sukamara,2023,71.0,21.0,23.0,1.0,1.0,3.0,17.0,43.0,36.0,97.0,1.0,3.0,14.0
Kalimantan Tengah,Lamandau,2023,65.0,7.0,31.0,,,3.0,26.0,69.0,46.0,200.0,2.0,8.0,10.0
Kalimantan Tengah,Seruyan,2023,36.0,25.0,12.0,14.0,2.0,4.0,16.0,30.0,25.0,122.0,,2.0,5.0
Kalimantan Tengah,Katingan,2023,51.0,26.0,10.0,7.0,,2.0,19.0,32.0,40.0,135.0,5.0,1.0,19.0
Kalimantan Tengah,Pulang Pisau,2023,58.0,9.0,8.0,6.0,,,25.0,25.0,32.0,110.0,2.0,,14.0
Kalimantan Tengah,Gunung Mas,2023,25.0,18.0,12.0,2.0,,3.0,22.0,19.0,28.0,85.0,1.0,1.0,23.0
Kalimantan Tengah,Barito Timur,2023,22.0,18.0,8.0,40.0,4.0,33.0,7.0,11.0,35.0,59.0,3.0,1.0,3.0
Kalimantan Tengah,Murung Raya,2023,15.0,15.0,4.0,24.0,8.0,85.0,5.0,9.0,30.0,48.0,1.0,1.0,5.0
Kalimantan Tengah,Kota Palangka Raya,2023,53.0,29.0,18.0,2.0,1.0,20.0,19.0,93.0,89.0,115.0,,9.0,14.0
Kalimantan Selatan,Tanah Laut,2023,35.0,12.0,15.0,2.0,,36.0,28.0,12.0,88.0,183.0,1.0,4.0,17.0
Kalimantan Selatan,Kota Baru,2023,29.0,20.0,14.0,1.0,,7.0,20.0,6.0,29.0,86.0,7.0,2.0,2.0
Kalimantan Selatan,Banjar,2023,11.0,12.0,17.0,2.0,,26.0,20.0,37.0,75.0,83.0,1.0,4.0,7.0
Kalimantan Selatan,Barito Kuala,2023,67.0,5.0,15.0,4.0,2.0,5.0,27.0,12.0,87.0,71.0,1.0,,5.0
Kalimantan Selatan,Tapin,2023,23.0,17.0,16.0,2.0,,10.0,16.0,27.0,68.0,92.0,1.0,1.0,4.0
Kalimantan Selatan,Hulu Sungai Selatan,2023,15.0,15.0,5.0,6.0,2.0,8.0,6.0,16.0,88.0,49.0,2.0,,5.0
Kalimantan Selatan,Hulu Sungai Tengah,2023,17.0,13.0,14.0,12.0,,18.0,15.0,35.0,92.0,71.0,1.0,1.0,8.0
Kalimantan Selatan,Hulu Sungai Utara,2023,6.0,19.0,5.0,6.0,,14.0,9.0,8.0,43.0,52.0,1.0,2.0,3.0
Kalimantan Selatan,Tabalong,2023,20.0,11.0,12.0,24.0,1.0,15.0,13.0,17.0,72.0,104.0,2.0,,2.0
Kalimantan Selatan,Tanah Bumbu,2023,38.0,20.0,22.0,1.0,2.0,10.0,30.0,25.0,41.0,167.0,2.0,6.0,7.0
Kalimantan Selatan,Balangan,2023,12.0,10.0,9.0,22.0,2.0,28.0,13.0,14.0,34.0,79.0,,,6.0
Kalimantan Selatan,Kota Banjarmasin,2023,16.0,14.0,15.0,,,9.0,16.0,57.0,130.0,141.0,1.0,7.0,8.0
Kalimantan Selatan,Kota Banjar Baru,2023,32.0,16.0,21.0,,,16.0,30.0,60.0,156.0,164.0,3.0,13.0,9.0
Kalimantan Timur,Paser,2023,53.0,44.0,32.0,45.0,7.0,35.0,20.0,37.0,57.0,117.0,6.0,9.0,3.0
Kalimantan Timur,Kutai Barat,2023,33.0,20.0,22.0,65.0,30.0,168.0,8.0,41.0,23.0,71.0,3.0,1.0,3.0
Kalimantan Timur,Kutai Kartanegara,2023,50.0,43.0,26.0,11.0,4.0,18.0,9.0,44.0,47.0,136.0,4.0,6.0,6.0
Kalimantan Timur,Kutai Timur,2023,45.0,56.0,31.0,5.0,32.0,26.0,11.0,49.0,38.0,81.0,5.0,12.0,6.0
Kalimantan Timur,Berau,2023,60.0,25.0,38.0,21.0,75.0,37.0,7.0,61.0,47.0,114.0,4.0,9.0,3.0
Kalimantan Timur,Penajam Paser Utara,2023,44.0,21.0,24.0,4.0,2.0,1.0,4.0,22.0,57.0,132.0,3.0,2.0,5.0
Kalimantan Timur,Mahakam Ulu,2023,11.0,7.0,8.0,9.0,4.0,63.0,4.0,15.0,61.0,48.0,1.0,,4.0
Kalimantan Timur,Kota Balikpapan,2023,64.0,45.0,33.0,,2.0,9.0,17.0,53.0,101.0,96.0,1.0,14.0,3.0
Kalimantan Timur,Kota Samarinda,2023,55.0,44.0,32.0,4.0,11.0,26.0,7.0,49.0,67.0,111.0,5.0,10.0,5.0
Kalimantan Timur,Kota Bontang,2023,58.0,30.0,37.0,1.0,18.0,6.0,13.0,60.0,72.0,87.0,4.0,11.0,4.0
Kalimantan Utara,Malinau,2023,26.0,1.0,7.0,5.0,5.0,4.0,1.0,14.0,38.0,37.0,,,1.0
Kalimantan Utara,Bulungan,2023,19.0,10.0,14.0,8.0,131.0,170.0,8.0,32.0,74.0,73.0,5.0,7.0,1.0
Kalimantan Utara,Tana Tidung,2023,23.0,6.0,17.0,6.0,10.0,11.0,,19.0,32.0,73.0,1.0,4.0,
Kalimantan Utara,Nunukan,2023,24.0,19.0,25.0,6.0,5.0,4.0,1.0,12.0,41.0,46.0,1.0,3.0,1.0
Kalimantan Utara,Kota Tarakan,2023,27.0,12.0,27.0,9.0,35.0,4.0,2.0,16.0,67.0,94.0,5.0,3.0,7.0
Sulawesi Utara,Bolaang Mongondow,2023,10.0,29.0,9.0,34.0,29.0,28.0,11.0,44.0,75.0,76.0,13.0,18.0,1.0
Sulawesi Utara,Minahasa,2023,13.0,18.0,26.0,8.0,14.0,12.0,39.0,64.0,121.0,55.0,97.0,21.0,2.0
Sulawesi Utara,Kepulauan Sangihe,2023,8.0,5.0,4.0,14.0,15.0,121.0,3.0,29.0,62.0,6.0,3.0,1.0,
Sulawesi Utara,Kepulauan Talaud,2023,4.0,5.0,3.0,15.0,5.0,61.0,1.0,11.0,39.0,12.0,163.0,6.0,2.0
Sulawesi Utara,Minahasa Selatan,2023,10.0,12.0,21.0,39.0,11.0,13.0,14.0,46.0,130.0,81.0,34.0,32.0,2.0
Sulawesi Utara,Minahasa Utara,2023,6.0,11.0,40.0,20.0,11.0,12.0,12.0,64.0,147.0,50.0,25.0,11.0,
Sulawesi Utara,Bolaang Mongondow Utara,2023,7.0,15.0,12.0,22.0,27.0,23.0,4.0,25.0,83.0,22.0,25.0,7.0,4.0
Sulawesi Utara,Siau Tagulandang Biaro,2023,4.0,2.0,7.0,8.0,9.0,151.0,39.0,13.0,67.0,17.0,8.0,6.0,
Sulawesi Utara,Minahasa Tenggara,2023,3.0,57.0,8.0,52.0,27.0,20.0,10.0,52.0,91.0,61.0,38.0,19.0,7.0
Sulawesi Utara,Bolaang Mongondow Selatan,2023,11.0,51.0,2.0,60.0,11.0,276.0,15.0,24.0,43.0,31.0,12.0,9.0,1.0
Sulawesi Utara,Bolaang Mongondow Timur,2023,9.0,96.0,13.0,85.0,164.0,72.0,1.0,38.0,78.0,43.0,33.0,22.0,1.0
Sulawesi Utara,Kota Manado,2023,11.0,14.0,24.0,27.0,14.0,2.0,9.0,33.0,111.0,36.0,83.0,6.0,1.0
Sulawesi Utara,Kota Bitung,2023,6.0,86.0,19.0,8.0,6.0,3.0,9.0,59.0,106.0,59.0,33.0,10.0,
Sulawesi Utara,Kota Tomohon,2023,32.0,14.0,26.0,8.0,39.0,9.0,47.0,102.0,116.0,25.0,42.0,13.0,
Sulawesi Utara,Kota Kotamobagu,2023,15.0,12.0,20.0,25.0,37.0,17.0,5.0,62.0,108.0,48.0,42.0,16.0,1.0
Sulawesi Tengah,Banggai Kepulauan,2023,2.0,70.0,1.0,3.0,13.0,316.0,3.0,17.0,46.0,16.0,78.0,4.0,1.0
Sulawesi Tengah,Banggai,2023,15.0,27.0,5.0,119.0,6.0,128.0,16.0,24.0,58.0,20.0,41.0,18.0,3.0
Sulawesi Tengah,Morowali,2023,21.0,23.0,14.0,104.0,56.0,83.0,18.0,29.0,80.0,46.0,67.0,8.0,1.0
Sulawesi Tengah,Poso,2023,5.0,8.0,5.0,138.0,52.0,298.0,4.0,19.0,97.0,53.0,70.0,15.0,4.0
Sulawesi Tengah,Donggala,2023,9.0,42.0,7.0,2.0,,39.0,15.0,26.0,48.0,34.0,53.0,11.0,3.0
Sulawesi Tengah,Toli-Toli,2023,15.0,38.0,13.0,3.0,,53.0,8.0,10.0,54.0,21.0,29.0,15.0,7.0
Sulawesi Tengah,Buol,2023,7.0,37.0,2.0,10.0,11.0,62.0,3.0,22.0,99.0,23.0,87.0,2.0,7.0
Sulawesi Tengah,Parigi Moutong,2023,9.0,68.0,5.0,33.0,,125.0,8.0,17.0,40.0,59.0,97.0,15.0,13.0
Sulawesi Tengah,Tojo Una-Una,2023,6.0,24.0,6.0,30.0,2.0,402.0,2.0,51.0,82.0,16.0,,10.0,1.0
Sulawesi Tengah,Sigi,2023,19.0,75.0,18.0,15.0,,10.0,7.0,32.0,104.0,29.0,130.0,10.0,11.0
Sulawesi Tengah,Banggai Laut,2023,6.0,101.0,2.0,13.0,4.0,209.0,11.0,10.0,26.0,38.0,61.0,1.0,
Sulawesi Tengah,Morowali Utara,2023,14.0,10.0,3.0,165.0,45.0,224.0,6.0,14.0,76.0,64.0,30.0,38.0,4.0
Sulawesi Tengah,Kota Palu,2023,16.0,63.0,26.0,13.0,,20.0,2.0,13.0,125.0,47.0,180.0,16.0,4.0
Sulawesi Selatan,Kepulauan Selayar,2023,6.0,5.0,10.0,36.0,,8.0,2.0,45.0,43.0,5.0,10.0,4.0,5.0
Sulawesi Selatan,Bulukumba,2023,15.0,38.0,9.0,257.0,12.0,226.0,18.0,49.0,77.0,16.0,15.0,12.0,7.0
Sulawesi Selatan,Bantaeng,2023,19.0,121.0,12.0,178.0,26.0,86.0,7.0,103.0,57.0,25.0,7.0,10.0,9.0
Sulawesi Selatan,Jeneponto,2023,21.0,7.0,11.0,93.0,4.0,23.0,10.0,87.0,46.0,7.0,9.0,6.0,6.0
Sulawesi Selatan,Takalar,2023,7.0,19.0,18.0,69.0,2.0,26.0,34.0,55.0,38.0,6.0,42.0,6.0,8.0
Sulawesi Selatan,Gowa,2023,23.0,28.0,18.0,92.0,6.0,29.0,33.0,48.0,66.0,20.0,37.0,9.0,5.0
Sulawesi Selatan,Sinjai,2023,9.0,55.0,14.0,62.0,6.0,103.0,5.0,130.0,59.0,15.0,8.0,12.0,2.0
Sulawesi Selatan,Maros,2023,13.0,12.0,21.0,52.0,2.0,40.0,29.0,28.0,47.0,5.0,17.0,12.0,5.0
Sulawesi Selatan,Pangkajene dan Kepulauan,2023,25.0,19.0,28.0,71.0,4.0,20.0,69.0,25.0,83.0,26.0,11.0,12.0,13.0
Sulawesi Selatan,Barru,2023,8.0,8.0,24.0,32.0,1.0,25.0,22.0,25.0,37.0,28.0,22.0,7.0,2.0
Sulawesi Selatan,Bone,2023,10.0,57.0,11.0,35.0,4.0,52.0,19.0,14.0,43.0,14.0,16.0,3.0,2.0
Sulawesi Selatan,Soppeng,2023,7.0,26.0,16.0,14.0,2.0,17.0,15.0,21.0,56.0,32.0,15.0,3.0,2.0
Sulawesi Selatan,Wajo,2023,15.0,91.0,13.0,35.0,8.0,201.0,23.0,12.0,31.0,26.0,57.0,3.0,2.0
Sulawesi Selatan,Sidenreng Rappang,2023,10.0,16.0,21.0,19.0,3.0,73.0,28.0,9.0,42.0,37.0,16.0,8.0,5.0
Sulawesi Selatan,Pinrang,2023,20.0,19.0,18.0,8.0,1.0,63.0,21.0,10.0,90.0,69.0,47.0,12.0,2.0
Sulawesi Selatan,Enrekang,2023,17.0,22.0,16.0,32.0,10.0,94.0,14.0,37.0,68.0,28.0,37.0,17.0,4.0
Sulawesi Selatan,Luwu,2023,8.0,30.0,8.0,144.0,22.0,325.0,20.0,12.0,46.0,23.0,38.0,3.0,3.0
Sulawesi Selatan,Tana Toraja,2023,26.0,7.0,4.0,40.0,4.0,20.0,7.0,30.0,53.0,13.0,52.0,25.0,9.0
Sulawesi Selatan,Luwu Utara,2023,15.0,16.0,6.0,45.0,18.0,706.0,15.0,15.0,43.0,78.0,64.0,4.0,1.0
Sulawesi Selatan,Luwu Timur,2023,14.0,9.0,15.0,207.0,12.0,629.0,19.0,23.0,108.0,87.0,15.0,24.0,5.0
Sulawesi Selatan,Toraja Utara,2023,13.0,5.0,7.0,56.0,7.0,46.0,15.0,17.0,43.0,11.0,13.0,25.0,13.0
Sulawesi Selatan,Kota Makasar,2023,28.0,24.0,32.0,36.0,1.0,17.0,21.0,44.0,98.0,47.0,26.0,16.0,1.0
Sulawesi Selatan,Kota Parepare,2023,20.0,10.0,29.0,9.0,,55.0,18.0,4.0,82.0,39.0,27.0,9.0,1.0
Sulawesi Selatan,Kota Palopo,2023,17.0,8.0,11.0,215.0,51.0,690.0,8.0,5.0,54.0,37.0,3.0,13.0,1.0
Sulawesi Tenggara,Buton,2023,14.0,33.0,10.0,49.0,,2.0,21.0,53.0,25.0,10.0,14.0,7.0,4.0
Sulawesi Tenggara,Muna,2023,6.0,24.0,7.0,77.0,1.0,,10.0,29.0,41.0,84.0,19.0,,3.0
Sulawesi Tenggara,Konawe,2023,29.0,8.0,12.0,77.0,3.0,160.0,18.0,33.0,54.0,47.0,47.0,1.0,2.0
Sulawesi Tenggara,Kolaka,2023,34.0,36.0,22.0,23.0,1.0,71.0,38.0,42.0,70.0,79.0,28.0,17.0,2.0
